,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
248,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,351733,GEORGETOWN UNIVERSITY HOSPITAL,PO BOX 3708 DUMC  ERWIN RD,DOTHAN,AZ,29053,AR - Little Rock,32,5981.05,5709.35,4661.23
249,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,69010,CAROLINAS MEDICAL CENTER-NORTHEAST,900 23RD ST NW,ALABASTER,MI,99508,TN - Nashville,17,5981.05,5250.46,4069.42
250,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,298201,NEBRASKA HEART HOSPITAL,18951 MEMORIAL NORTH,DOTHAN,NH,40353,TN - Nashville,81,5981.05,7150.38,4508.62
251,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,433357,BAPTIST MEDICAL CENTER SOUTH,101 E WOOD ST,FORT PIERCE,AL,69077,PA - Altoona,60,16011.21,7083.62,6162.96
252,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,444235,BANNER GOOD SAMARITAN MEDICAL CENTER,255 WEST LANCASTER AVENUE,SIOUX FALLS,OH,99508,AL - Dothan,20,7891.47,5400.07,4437.33
253,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,373127,PHOENIX BAPTIST HOSPITAL,HOSPITAL ADMINISTRATION,DOTHAN,CA,98188,TN - Nashville,21,5981.05,6174.23,4426.15
254,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,484017,KINGWOOD MEDICAL CENTER,333 PINE RIDGE BLVD,PHILADELPHIA,CO,51482,FL - Orlando,86,5981.05,5024.78,4792.31
255,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,224627,HOUSTON NORTHWEST MEDICAL CENTER,"4220 HARDING RD, PO BOX 380",PORT CHARLOTTE,AL,27396,MI - St. Joseph,46,11376.49,5796.55,6842.18
256,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,65479,JENNIE EDMUNDSON HOSPITAL,5200 EAST I-240 SERVICE ROAD,PROVIDENCE,TX,95701,AL - Dothan,28,13530.09,5551.47,4501.74
257,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,132773,SINGING RIVER HOSPITAL,630 EATON AVENUE,LAKE HAVASU CIT,PA,99508,MN - Minneapolis,48,5981.05,6526.55,4882.04
258,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,439607,SOUTHEAST ALABAMA MEDICAL CENTER,70 DUBOIS STREET,SAINT JOSEPH,NJ,99508,TN - Memphis,22,5981.05,4968.0,5255.19
259,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,172139,PIEDMONT HOSPITAL,200 HAWTHORNE LANE BOX 33549,CLEVELAND,FL,32307,DE - Wilmington,18,29845.55,5767.33,5522.5
260,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,217600,ALVARADO HOSPITAL MEDICAL CENTER,601 N ELM ST  PO BOX HP-5,CARROLLTON,FL,99508,FL - Orlando,70,5981.05,4986.76,4111.05
261,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,416478,SLIDELL MEMORIAL HOSPITAL AND MEDICAL CENTER,800 W BIESTERFIELD RD,DOTHAN,CA,99508,WI - Milwaukee,46,5981.05,5430.14,4708.87
262,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,325619,HENRY FORD WYANDOTTE HOSPITAL,3360 BURNS RD,STANFORD,AL,30873,MN - Rochester,30,5981.05,5541.83,4007.98
263,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,50424,MAURY REGIONAL HOSPITAL,2157 MAIN STREET,DOTHAN,AZ,52536,IL - Chicago,21,5981.05,5310.11,4065.73
264,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,320006,HILL COUNTRY MEMORIAL HOSPITAL INC,400 W MINERAL KING AVE,MORGANTOWN,MI,25156,AR - Little Rock,21,10244.03,5535.45,7337.86
265,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,45324,WACCAMAW COMMUNITY HOSPITAL,111 SOUTH 11TH STREET,GRAND BLANC,NY,98747,TX - Dallas,51,5981.05,5421.47,3951.71
266,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,334277,COLUMBUS REGIONAL HOSPITAL,267 GRANT STREET,SALISBURY,MI,55798,NH - Manchester,22,5981.05,5487.91,4094.16
267,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,455104,CHRISTUS ST PATRICK HOSPITAL,3636 HIGH STREET,ROCKVILLE,AL,69628,IN - Indianapolis,18,7106.67,5859.13,4593.11
268,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,345796,BLESSING HOSPITAL,1501 TROUSDALE DRIVE,ANDOVER,AL,96626,MN - Duluth,50,12266.47,5855.22,8125.36
269,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,192052,ALVARADO HOSPITAL MEDICAL CENTER,6308 EIGHTH AVE,LANCASTER,NE,99340,MO - Columbia,72,9937.1,5455.51,5066.17
270,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,454999,SOUTHWEST GENERAL HEALTH CENTER,1300 MICCOSUKEE RD,DEARBORN,FL,95445,FL - Ormond Beach,14,29517.71,5715.27,4721.33
271,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,474123,"HOSPITAL OF CENTRAL CONNECTICUT, THE",33-57 HARRISON STREET,ST GEORGE,TX,99508,OR - Eugene,18,6495.46,6460.96,4891.21
272,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,235403,TAMPA GENERAL HOSPITAL,210 W  SAN BERNARDINO ROAD,SAINT LOUIS PAR,AL,83087,AZ - Phoenix,14,20802.16,6691.34,5619.38
273,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,395268,SOUTHEAST ALABAMA MEDICAL CENTER,1400 WEST PARK AVENUE,DAYTONA BEACH,FL,99508,CT - Hartford,22,8217.78,7145.61,5993.53
274,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,145646,LIBERTY HOSPITAL,503 MCMILLAN ROAD,WICHITA FALLS,MS,99508,NY - Albany,19,5981.05,6611.95,4533.44
275,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,246919,WEST FLORIDA HOSPITAL,1401 EAST STATE STREET,WICHITA,AL,75284,IN - Munster,30,24457.5,5981.62,4988.37
276,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,120174,MARIAN MEDICAL CENTER,2200 WEST ILLINOIS AVE,ASHEVILLE,MA,49487,MI - Detroit,23,5981.05,5072.11,3805.26
277,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10001,PIEDMONT HOSPITAL,1044 BELMONT AVENUE,PLANO,NC,96448,TN - Nashville,18,5981.05,6156.89,4439.67
278,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,489569,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,2001 W 86TH ST,ROGERS,AL,41402,WA - Seattle,30,14110.88,5540.4,5720.02
279,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,434225,ALEXIAN BROTHERS MEDICAL CENTER,1406 6TH AVE NORTH,LA JOLLA,WI,93641,AL - Dothan,21,18222.27,4976.35,4990.84
280,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,177862,SUMMA HEALTH SYSTEMS HOSPITALS,300 COMMUNITY DRIVE,DULUTH,CA,99508,IN - Evansville,100,5981.05,5407.72,5097.52
281,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,128603,MEMORIAL MEDICAL CENTER INC,1108 ROSS CLARK CIRCLE,GLEN BURNIE,FL,82947,AR - Little Rock,20,5981.05,4968.0,3997.02
282,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,276741,TOLEDO HOSPITAL THE,13695 US HWY 1,HAMMOND,AL,67100,NC - Hickory,27,13080.71,5773.86,4878.85
283,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,465130,SAINT JOSEPH HOSPITAL,"1906 BELLEVIEW AVENUE, SE",BIRMINGHAM,TX,80891,OK - Oklahoma City,53,5981.05,4968.0,3592.85
284,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,315099,NEWTON-WELLESLEY HOSPITAL,2600 SIXTH STREET SW,OLATHE,NJ,99508,NY - Manhattan,20,8182.07,5217.94,4443.86
285,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,324243,"MOSES H CONE MEMORIAL HOSPITAL, THE",200 INDUSTRIAL BOULEVARD,RED BANK,FL,39206,MN - Minneapolis,23,7234.38,5007.01,3700.03
286,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,277961,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,4070 HIGHWAY 17 BY-PASS,SAINT LOUIS PAR,WA,99508,NY - Albany,31,5981.05,4968.0,3826.28
287,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,467618,ST ANTHONY'S MEDICAL CENTER,1653 WEST CONGRESS PARKWAY,SAINT LOUIS,IL,48774,AL - Huntsville,36,36299.51,8507.91,4515.73
288,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,159689,SACRED HEART HSPTL,401 EAST 20TH STREET,NEW YORK,MA,99508,AZ - Phoenix,57,6717.93,5304.81,6365.68
289,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,335482,MENORAH MEDICAL CENTER,751 MEDICAL CENTER COURT,PORTLAND,MA,99508,NV - Las Vegas,91,5981.05,5681.61,4661.0
290,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,213388,BENEDICTINE HOSPITAL,800 W CENTRAL ROAD,ROCHESTER,FL,99508,MA - Worcester,30,5981.05,4968.0,3683.35
291,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,323419,PIEDMONT MEDICAL CENTER,310 SUNNYVIEW LANE,PALATKA,NC,89911,CA - Fresno,20,5981.05,5446.71,4336.34
292,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,316725,BON SECOURS - DEPAUL MEDICAL CENTER,34TH & SPRUCE STS,UTICA,TX,99508,AL - Dothan,26,7153.9,5167.16,4187.91
293,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,94682,COLISEUM MEDICAL CENTER,272 HOSPITAL ROAD,PADUCAH,OH,93611,TN - Knoxville,44,83397.91,6542.16,5430.41
294,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,186503,CHAMBERSBURG HOSPITAL,94 OLD SHORT HILLS ROAD,DURHAM,CA,59013,AR - Texarkana,53,20927.73,7506.52,6450.94
295,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,136505,ST JOSEPH'S REGIONAL MEDICAL CENTER,20375 W 151ST ST #303,LAKE CHARLES,TN,99508,AL - Dothan,92,6557.63,5466.39,4453.57
296,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,277757,CHEYENNE REGIONAL MEDICAL CENTER,106 BOW STREET,SLIDELL,TN,97839,TN - Nashville,21,5981.05,6311.66,4021.18
297,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,444877,"ST FRANCIS HOSPITAL, ROSLYN",7950 W JEFFERSON BLVD,OAK LAWN,NH,51920,NC - Durham,67,31252.8,6700.96,6252.84
298,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,354899,TEXAS HEALTH PRESBYTERIAN HOSPITAL-WNJ,142 SOUTH MAIN STREET,TEMPLE,AL,94289,IN - Indianapolis,23,17890.56,5459.9,5761.4
299,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,332701,CATHOLIC MEDICAL CENTER,13695 US HWY 1,EL PASO,AL,95625,FL - Fort Lauderdale,25,18308.14,5404.12,4864.97
300,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,74623,SACRED HEART HOSPITAL,1200 OLD YORK ROAD,WATERLOO,MA,85688,AR - Little Rock,71,21526.73,5552.64,5203.54
301,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,129442,LIMA MEMORIAL HEALTH SYSTEM,800 W 9TH ST,GAINESVILLE,TX,99508,WA - Seattle,32,5981.05,5183.09,3821.78
302,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,130819,COMMUNITY HOSPITAL,6101 PINE RIDGE ROAD,HARTFORD,IN,4563,KY - Louisville,28,40192.55,6469.47,5435.67
303,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,359507,NYU HOSPITALS CENTER,2015 JACKSON ST,SUFFOLK,AL,73486,LA - Shreveport,23,18074.75,5754.42,5308.91
304,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,373845,KANSAS HEART HOSPITAL,920 CHURCH ST N,SOUTH BEND,AL,51196,NE - Omaha,31,15903.68,8933.09,5659.76
305,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,192124,YALE-NEW HAVEN HOSPITAL,5665 PEACHTREE DUNWOODY ROAD,TURLOCK,KS,45670,FL - Fort Myers,33,5981.05,5478.72,4636.98
306,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,324236,"VILLAGES REGIONAL HOSPITAL, THE",18101 LORAIN AVENUE,HANNIBAL,NJ,99508,WI - Milwaukee,91,5981.05,6008.44,4790.27
307,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,469237,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,800 SPRUCE STREET,BURLINGTON,MS,99508,AL - Dothan,28,8812.83,6831.6,6035.39
308,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,337269,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,"890 OAK STREET, SE",MISHAWAKA,OH,15363,WV - Morgantown,15,27751.94,6734.54,4487.7
309,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,480858,CLARK MEMORIAL HOSPITAL,1000 MAR-WALT DR,SUN CITY,OH,99508,OR - Portland,22,5981.05,4968.0,3727.72
310,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,332605,EAST ALABAMA MEDICAL CENTER AND SNF,3231 MCMULLEN BOOTH RD,FLORENCE,WI,99508,AL - Dothan,75,5981.05,5322.53,4693.19
311,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,335612,SAINT ANTHONY MEDICAL CENTER,175 MADISON AVE,NEWARK,AL,27284,NJ - Camden,20,21237.98,5615.94,5092.77
312,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,285296,NEA BAPTIST MEMORIAL HOSPITAL,1801 N JACKSON ST BOX 460,DOTHAN,SC,45294,MD - Baltimore,30,5981.05,5358.21,3902.59
313,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,248552,FREEMAN HEALTH SYSTEM - FREEMAN WEST,401 MATTHEW STREET,BIRMINGHAM,FL,99508,LA - Lafayette,30,5981.05,5621.49,3846.34
314,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,446867,OCEAN MEDICAL CENTER,1441 NORTH BECKLEY AVENUE,DOTHAN,IN,99508,OH - Elyria,31,5981.05,5891.03,5207.72
315,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,322797,UPMC PRESBYTERIAN SHADYSIDE,2157 MAIN STREET,DOTHAN,HI,45728,CT - Bridgeport,45,5981.05,5553.77,4505.78
316,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,64800,UNDERWOOD - MEMORIAL HOSPITAL,2139 AUBURN AVENUE,CARSON CITY,OK,99508,PA - Pittsburgh,53,6948.83,7527.34,5031.51
317,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,137294,WASHINGTON REGIONAL MED CTR AT NORTH HILLS,1201 WEST FRANK STREET,MURFREESBORO,AL,39830,CA - San Jose,28,9383.55,7813.54,4696.97
318,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,400611,GLENWOOD REGIONAL MEDICAL CENTER,630 EAST RIVER STREET,DOTHAN,MI,46820,NY - Binghamton,20,5981.05,6052.43,4165.48
319,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,476692,ATHENS REGIONAL MEDICAL CENTER,7500 MERCY RD,AKRON,OK,88896,MA - Boston,61,6141.66,4968.0,3899.8
320,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,387012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,2901 N FOURTH ST,ALBANY,TX,29318,NY - Albany,21,5981.05,4979.0,3834.89
321,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,317821,KETTERING MEDICAL CENTER,2701 N DECATUR ROAD,DOTHAN,TN,49676,NJ - Camden,19,5981.05,5423.75,4006.72
322,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,130802,ST ELIZABETH HOSPITAL,1202 S TYLER STREET,BISMARCK,FL,96515,NY - Albany,21,5981.05,4968.0,3729.39
323,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,365399,MERITER HSPTL,6750 EAST BAYWOOD AVENUE,ELKTON,MI,81047,MD - Baltimore,49,7254.64,5500.83,4844.21
324,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,230634,RAPID CITY REGIONAL HOSPITAL,1035-116TH AVE NE,MENOMONEE FALLS,WA,83845,WI - Appleton,17,47615.1,7704.24,7433.19
325,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,350980,SWEDISH COVENANT HOSPITAL,24451 HEALTH CENTER DRIVE,CORPUS CHRISTI,FL,99508,PA - Pittsburgh,91,9261.15,4994.37,4963.82
326,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,449446,ADVOCATE GOOD SAMARITAN HOSPITAL,2020 59TH ST W,MISSOULA,PA,93339,NE - Omaha,58,6844.26,5621.37,5373.29
327,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,324104,CARLISLE REGIONAL MEDICAL CENTER,1111 6TH AVE,MELROSE PARK,FL,99508,MN - Minneapolis,49,7949.79,4968.0,3933.77
328,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,22608,SHERMAN HOSPITAL,5016 S US HIGHWAY 75,GARLAND,PA,55883,AL - Dothan,20,6269.6,5856.57,5736.12
329,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,203833,RIVERSIDE REGIONAL MEDICAL CENTER,1200 OLD YORK ROAD,ELIZABETH CITY,AL,27198,AZ - Tucson,43,10703.32,6029.84,7801.93
330,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,365614,MIDSTATE MEDICAL CENTER,1500 E SHERMAN BOULEVARD,OAK LAWN,MA,63820,GA - Atlanta,32,5981.05,5569.52,5463.87
331,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,359249,NAPLES COMMUNITY HOSPITAL,6000 HOSPITAL DR,DOTHAN,NY,98124,AR - Little Rock,38,5981.05,5700.92,4863.73
332,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,498278,"UNITED HEALTH SERVICES HOSPITALS, INC",1910 SOUTH AVE,FULLERTON,AL,43902,NY - East Long Island,15,18317.82,5905.88,7384.5
333,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,405233,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,100 EAST 77TH STREET,MECHANICSVILLE,FL,99508,OH - Columbus,95,5981.05,6386.37,4454.6
334,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,21259,CHRISTUS ST MICHAEL HEALTH SYSTEM,747 BROADWAY,SCRANTON,WA,27284,AL - Dothan,18,6912.74,5256.53,5649.35
335,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,426080,LOURDES HOSPITAL,1613 NORTH MCKENZIE STREET,NEW YORK,MD,31799,CA - Santa Barbara,46,14540.79,5552.77,4270.44
336,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,425520,ORANGE REGIONAL MEDICAL CENTER,1420 S CENTRAL AVE,WACO,AK,86596,DC - Washington,19,30925.69,5876.67,5398.65
337,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,466252,LEGACY EMANUEL MEDICAL CENTER,800 N FANT ST,JACKSON,WA,99508,FL - Pensacola,72,5981.05,4968.0,3592.85
338,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,357487,WESTERN ARIZONA REGIONAL MEDICAL CTR,1901 N MACARTHUR BLVD,EDINBURG,FL,38447,TX - Dallas,20,10927.46,5433.3,4297.66
339,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,334874,NEW HANOVER REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,VINCENNES,AZ,36743,VA - Norfolk,22,5981.05,5573.7,4668.26
340,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,21772,ST LUKES REGIONAL MEDICAL CENTER,6750 EAST BAYWOOD AVENUE,DOTHAN,MI,99508,SC - Charleston,21,5981.05,6191.04,4227.55
341,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,362069,"SOUTHCOAST HOSPITAL GROUP, INC",1900 PINE,DECATUR,CT,53377,TN - Nashville,19,5981.05,5305.97,3995.2
342,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,344207,ST JOSEPHS MED CENTER OF STOCKTON,416 CONNABLE AVE,STOCKTON,AL,15831,MN - Duluth,74,17581.92,6726.16,8949.93
343,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,323238,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,620 SHADOW LANE,WICHITA,MA,99508,NC - Charlotte,23,10529.33,5652.27,6061.17
344,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,350944,FRYE REGIONAL MEDICAL CENTER,2450 SOUTH TELSHOR BLVD,VALPARAISO,CA,99508,AK - Anchorage,22,5981.05,5331.64,4679.09
345,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,206617,SAINT AGNES MEDICAL CENTER,300 W 27 ST  PO BOX 1408,LAFAYETTE,AZ,99508,NJ - Camden,52,6122.32,6708.55,4156.8
346,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,442570,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,101 SIVLEY RD,AUSTIN,MA,99508,WA - Seattle,21,5993.02,5376.6,4333.15
347,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,124108,COMMUNITY MEDICAL CENTER,315 S MLK JR WAY,DOTHAN,FL,23258,TX - Dallas,57,5981.05,6802.67,4605.35
348,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,102708,READING HOSPITAL MEDICAL CENTER,"1500 E MEDICAL CENTER DRIVE, SPC 5474",BURLINGTON,OK,33105,TX - Corpus Christi,19,19713.43,5531.48,4386.9
349,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,180989,MARIETTA MEMORIAL HOSPITAL,1447 N HARRISON,GRAND FORKS,FL,99508,PA - Pittsburgh,22,8331.03,5124.82,4845.28
350,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,349440,WYOMING MEDICAL CENTER,630 EAST RIVER STREET,YUMA,AL,98335,ND - Fargo/Moorhead MN,12,7823.85,6202.08,5558.46
351,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,279911,BON SECOURS MARYVIEW MEDICAL CENTER,254 EASTON AVE,MASON CITY,FL,52133,IN - South Bend,20,5981.05,4968.0,3756.84
352,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,210428,PALO PINTO GENERAL HOSPITAL,2540 EAST ST,TAVARES,CO,58332,CA - Bakersfield,19,5981.05,5148.49,4477.36
353,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,353045,NORTHWEST TEXAS HOSPITAL,810 ST VINCENT'S DRIVE,READING,AL,94539,LA - Slidell,18,7249.22,5791.11,4891.82
354,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,74658,TEXAS HEALTH HARRIS METHODIST FORT WORTH,1255 HIGHWAY 54 WEST,HARTFORD,NC,97567,AL - Dothan,91,11281.18,6008.8,4393.26
355,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,480204,SOUTH NASSAU COMMUNITIES HOSPITAL,34515 9TH AVENUE SOUTH,LAS VEGAS,TX,54356,KY - Louisville,20,5981.05,4968.0,3640.25
356,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,447289,PROVIDENCE ST VINCENT MEDICAL CENTER,757 WESTWOOD PLAZA,SUFFOLK,IN,21831,IL - Peoria,46,23309.63,6327.16,4667.49
357,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,221411,SHANNON MEDICAL CENTER,100 MADISON AVE,ALEXANDRIA,VA,83931,MA - Boston,73,19337.23,6908.15,4456.83
358,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,332428,BOTSFORD HOSPITAL,100 MICHIGAN ST NE,MATTOON,CA,34283,SC - Columbia,21,19949.09,5917.38,4332.89
359,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,194006,PHOENIX BAPTIST HOSPITAL,28 CRESCENT ST,BROOKLYN,OK,28867,AL - Dothan,63,5981.05,5308.65,4669.61
360,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,193952,SOUTHEAST ALABAMA MEDICAL CENTER,1600 MEDICAL PARKWAY,ELMIRA,SC,99508,OH - Columbus,28,7537.78,5508.92,4489.65
361,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,303318,"MOSES H CONE MEMORIAL HOSPITAL, THE",1108 ROSS CLARK CIRCLE,BETHESDA,FL,99508,OR - Salem,21,5981.05,5013.07,3870.74
362,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,373301,ST VINCENT'S BIRMINGHAM,1108 ROSS CLARK CIRCLE,ALBANY,FL,99508,MA - Boston,22,6536.74,4968.0,3961.48
363,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,230752,ANMED HEALTH,1161 21ST AVENUE SOUTH,LA CROSSE,ND,99508,IL - Melrose Park,22,5981.05,5421.14,4442.7
364,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,221751,DANVILLE REGIONAL MEDICAL CENTER,300 1ST CAPITOL DR,LEWISBURG,AL,43356,AL - Birmingham,16,16679.6,5608.39,5037.72
365,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,357988,YORK HOSPITAL,601 E 14TH ST,RICHMOND,MA,91778,CA - San Diego,19,5981.05,4968.0,3719.45
366,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,73767,ST RITA'S MEDICAL CENTER,ONE HOAG DRIVE,PRESCOTT,DC,73277,MS - Meridian,46,16032.35,8358.3,7373.28
367,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,240152,BANNER DESERT MEDICAL CENTER,3400 MINISTRY PARKWAY,TOPEKA,WA,99508,IL - Melrose Park,87,11786.15,5304.39,5445.84
368,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,214247,YALE-NEW HAVEN HOSPITAL,933 EAST PIERCE STREET,SCOTTSDALE,MA,91835,KS - Wichita,20,7417.37,7726.02,4402.49
369,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,359853,"SOUTHCOAST HOSPITAL GROUP, INC",703 MAIN ST,NOBLESVILLE,WV,99508,MI - Muskegon,67,6098.42,6318.77,4926.13
370,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,300334,ALBEMARLE HOSPITAL AUTHORITY,1100 ALLIED DRIVE,LAS CRUCES,VA,77325,MI - Detroit,83,5981.05,4968.0,3592.85
371,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,359206,GREAT RIVER MEDICAL CENTER,2300 MARIE CURIE DRIVE,BECKLEY,FL,59285,OH - Dayton,43,28334.36,6142.38,4723.65
372,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,467082,ASPIRUS WAUSAU HOSPITAL,10720 NALL AVENUE,UTICA,AL,21652,PA - Scranton,13,12410.31,5363.1,5908.82
373,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,336549,MERCY MEDICAL CENTER-SIOUX CITY,400 EAST 10TH STREET,ABILENE,TX,99508,MI - Detroit,33,5981.05,4968.0,4123.87
