,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
248,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,18258,ST ELIZABETH MEDICAL CENTER NORTH,1124 WEST 21ST STREET,SANFORD,NJ,12467,TX - Dallas,31,16009.37,5364.54,4657.23
249,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,130624,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,2501 KENTUCKY AVENUE,BOSTON,KS,56661,CT - New Haven,36,21934.35,7227.6,4215.82
250,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,376967,ST JOSEPH'S HOSPITAL HEALTH CENTER,8303 DODGE ST,TOWN AND COUNTR,NY,10354,MI - Muskegon,25,25401.92,5747.58,4683.21
251,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,484072,FIRSTHEALTH MOORE REGIONAL HOSPITAL,1000 MONTAUK HIGHWAY,AVENTURA,PA,30184,TN - Memphis,24,39292.23,6448.25,5554.34
252,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,111462,MEDICAL CENTER OF TRINITY,1800 SE TIFFANY AVE,ELMIRA,OR,24482,IN - Indianapolis,19,39310.85,7397.71,6522.48
253,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,353765,NEW HANOVER REGIONAL MEDICAL CENTER,120 EAST HARRIS AVENUE,ELGIN,TN,59306,SC - Charleston,18,45650.96,5843.71,4847.89
254,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,496886,MOUNT SINAI MEDICAL CENTER,50 ROUTE 25A,KNOXVILLE,MO,57161,PA - Lancaster,57,17946.7,8146.24,5484.52
255,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,40703,ST FRANCIS-DOWNTOWN,24451 HEALTH CENTER DRIVE,JUPITER,TX,79624,OH - Cincinnati,22,40414.24,7320.09,5124.81
256,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,616622,KALISPELL REGIONAL MEDICAL CENTER,19300 SW 65TH AVENUE,ANN ARBOR,WI,20022,CA - Modesto,66,29292.96,6467.93,5637.0
257,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,269658,CONWAY REGIONAL MEDICAL CENTER,1 HOSPITAL DRIVE,BALTIMORE,CA,36332,CT - Bridgeport,13,51560.95,12140.92,7682.5
258,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,314605,ARKANSAS HEART HOSPITAL,3601 W THIRTEEN MILE RD,AMARILLO,SC,35089,PA - Allentown,12,23560.36,7082.98,4495.1
259,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,476671,ROCKVILLE GENERAL HOSPITAL,1324 LAKELAND HILLS BLVD,AUGUSTA,IL,67650,VA - Lynchburg,21,25570.1,7139.73,6767.1
260,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,178963,MERCY SAN JUAN MEDICAL CENTER,101 CIVIC CENTER LANE,SOUTH BEND,MI,83081,ND - Bismarck,26,27602.52,5358.21,3762.12
261,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,21493,MEMORIAL HOSPITAL,1700 SW 7TH STREET,DUBOIS,TX,53638,MI - Ann Arbor,14,30287.93,7726.71,5311.93
262,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,433492,UNIVERSITY OF KANSAS HOSPITAL,1501 W CHISHOLM ST,MOBILE,TN,50089,IL - Bloomington,16,26200.62,6789.94,4394.18
263,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,208762,UNIVERSITY MEDICAL CENTER,117 EAST 19TH STREET,COVINA,MA,97322,FL - St. Petersburg,31,44944.24,8645.89,6824.29
264,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,247649,UNITED REGIONAL HEALTH CARE SYSTEM,5555 GROSSMONT CENTER DRIVE BOX 58,CHATTANOOGA,IA,79852,UT - Ogden,82,30905.3,6356.93,5664.71
265,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,328183,SOUTHWEST GENERAL HEALTH CENTER,"ONE HOSPITAL DRIVE, ROOM CE121, DC031,00",WINCHESTER,DE,46518,NY - East Long Island,15,13308.71,5010.62,3631.29
266,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,565792,TEXAS HEALTH HARRIS METHODIST FORT WORTH,501 SUMMIT,HARTFORD,FL,12467,NJ - Camden,16,13342.21,9309.89,8281.13
267,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,49124,LOWELL GENERAL HOSPITAL,8700 BEVERLY BLVD,FAIRFAX,OH,57983,TN - Nashville,25,24705.06,6722.26,5398.54
268,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,256801,THOMAS JEFFERSON UNIVERSITY HOSPITAL,6101 PINE RIDGE ROAD,SEATTLE,AZ,8805,OK - Tulsa,14,42256.91,6907.87,6311.73
269,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,52881,FEATHER RIVER HOSPITAL,"1500 E MEDICAL CENTER DRIVE, SPC 5474",GLEN BURNIE,PA,73291,CO - Pueblo,29,55267.5,6831.88,6288.69
270,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,385512,PARKRIDGE MEDICAL CENTER,4002 VISTA WAY,GROSSE POINTE,PA,75747,VA - Richmond,31,50624.94,7196.93,5018.23
271,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,230449,CLARA MAASS MEDICAL CENTER,JEFFERSON PARK AVE,WORCESTER,UT,9449,TX - Houston,59,11778.96,5109.53,4988.39
272,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,118570,PROVIDENCE SACRED HEART MEDICAL CENTER,960 JOE FRANK HARRIS PARKWAY,WILLMAR,AL,15554,NY - Manhattan,19,8917.2,6739.42,6888.88
273,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,353447,BAPTIST MEDICAL CENTER,1120 SOUTH UTICA AVENUE,DECATUR,IA,32548,CA - San Diego,35,17892.0,8248.98,6813.55
274,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,86492,VALLEY HOSPITAL,1901 N MACARTHUR BLVD,CONCORD,SC,16579,KY - Louisville,12,29521.44,7677.64,7949.13
275,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,408831,ST FRANCIS MEDICAL CENTER,2345 DOUGHERTY FERRY ROAD,CHESTERFIELD,KY,67744,OK - Tulsa,19,29919.36,6267.7,4917.22
276,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,394005,ST PATRICK HOSPITAL,3080 COLLEGE STREET,HOUSTON,OR,67339,SC - Columbia,36,20809.87,7419.22,7007.45
277,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,586902,NEW HANOVER REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,BAKERSFIELD,NC,63024,AR - Springdale,46,36996.94,6012.52,5181.3
278,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,139069,SANFORD USD MEDICAL CENTER,500 17TH AVENUE,STOCKBRIDGE,PA,22182,NJ - Camden,47,26660.88,5440.28,4558.87
279,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,247245,"CHRISTIANA CARE HEALTH SERVICES, INC.",3600 JOSEPH SIEWICK DRIVE,STATEN ISLAND,FL,36667,CT - Hartford,31,35227.36,7427.3,5527.82
280,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,591387,MARTIN MEMORIAL MEDICAL CENTER,4002 VISTA WAY,BERLIN,CO,72585,TN - Chattanooga,21,8758.97,6471.58,5023.95
281,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,209046,EAST TEXAS MEDICAL CENTER,1601 YGNACIO VALLEY RD,HOUSTON,PA,16455,NY - East Long Island,52,17286.31,5914.23,5878.18
282,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,190611,GEORGE WASHINGTON UNIV HOSPITAL,4002 VISTA WAY,DOTHAN,TN,84699,TN - Nashville,30,43204.97,9515.55,7791.71
283,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10952,SWEDISH AMERICAN HOSPITAL,701 10TH STREET SE,ATHENS,WA,51552,DE - Wilmington,34,24054.75,5421.2,5212.22
284,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,353979,ST ELIZABETH HOSPITAL,400 SOUTH SANTA FE AVENUE,BEAUFORT,OH,26934,OR - Medford,26,37995.76,8761.61,6958.05
285,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,290147,NORTHWEST COMMUNITY HOSPITAL,217 SOUTH THIRD STREET,FAIRFIELD,TX,65672,PA - Wilkes-Barre,62,40621.93,5638.54,5315.45
286,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,295157,TALLAHASSEE MEMORIAL HEALTHCARE,800 MEADOWS RD,JOHNSON CITY,CA,27766,NJ - Camden,15,9816.61,6119.85,5832.01
287,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,213477,JERSEY SHORE UNIVERSITY MEDICAL CENTER,2720 SUNSET BLVD,COEUR D'ALENE,NC,75462,NC - Asheville,24,55135.32,7237.79,5490.63
288,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,371410,MUNSON MEDICAL CENTER,"305 LANGDON STREET, P O BOX 620",CARTERSVILLE,CA,11285,NV - Reno,17,55053.93,9902.79,7454.03
289,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,370427,ST EDWARD MERCY MEDICAL CENTER,316 CALHOUN ST,LONGVIEW,MD,27994,FL - St. Petersburg,62,21422.04,5119.45,4196.69
290,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,420189,"UNITED HEALTH SERVICES HOSPITALS, INC",1144 N ROAD ST,NORFOLK,CT,28190,GA - Macon,14,15662.15,6209.7,6378.51
291,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,40437,NORTHWEST TEXAS HOSPITAL,1055 SAXON BLVD,PARK RIDGE,TN,66566,OH - Cleveland,68,65257.77,8174.22,5534.99
292,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,181945,OCHSNER FOUNDATION HOSPITAL,400 SOUTH SANTA FE AVENUE,ALEXANDRIA,MI,28771,FL - Lakeland,40,39058.32,6787.58,6739.57
293,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,231369,BLESSING HOSPITAL,3600 FLORIDA STREET,WINTER HAVEN,OH,34236,WA - Spokane,54,28394.88,6706.67,5465.54
294,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,264373,FLOYD MEDICAL CENTER,1325 SPRING STREET,SOMERS POINT,MI,55372,OR - Medford,45,37987.33,8432.26,7648.11
295,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,486107,ST NICHOLAS HOSPITAL,901 WEST MAIN STREET,MURRELLS INLET,GA,79682,IN - Indianapolis,21,35435.2,6027.4,4280.52
296,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,328221,SSM ST JOSEPH HEALTH CENTER,3535 SOUTH I35 EAST,BIRMINGHAM,GA,94239,VA - Richmond,54,12109.87,5783.36,5148.99
297,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,334319,NEWTON-WELLESLEY HOSPITAL,295 VARNUM AVENUE,LONGVIEW,IL,84461,CO - Denver,22,44036.99,4997.63,3667.74
298,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,209414,BAPTIST MEMORIAL HOSPITAL DESOTO,100 MADISON AVE,MONROE,MO,28305,MO - Kansas City,27,42672.89,9889.49,9494.23
299,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,593481,ST CHARLES MEDICAL CENTER - BEND,736 IRVING AVENUE,LEBANON,LA,53198,IN - Indianapolis,50,19367.76,5538.02,4829.15
300,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,348320,MEMORIAL HERMANN HOSPITAL SYSTEM,200 TRENTON ROAD,ROCHESTER,WV,17599,OH - Dayton,15,9333.73,6323.87,5565.49
301,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,333472,HOWARD COUNTY GENERAL HOSPITAL,3901 RAINBOW BLVD,CONCORD,GA,52953,NC - Greensboro,19,33797.92,7626.19,5429.6
302,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,298281,VIA CHRISTI HOSPITALS WICHITA INC,1606 N SEVENTH ST,APPLETON,TN,80450,NE - Omaha,72,11680.52,5261.0,5642.3
303,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,344623,MASSACHUSETTS GENERAL HOSPITAL,6501 COYLE AVE,GARLAND,LA,17665,KS - Topeka,37,66806.07,8351.65,6107.37
304,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,387247,YUMA REGIONAL MEDICAL CENTER,2105 EAST SOUTH BOULEVARD,AVENTURA,WA,4498,MO - Springfield,16,30936.52,5987.13,5411.56
305,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,132391,ST VINCENT'S EAST,407 E 3RD ST,SHREVEPORT,VA,54316,PA - Lancaster,54,32930.75,8283.95,7454.92
306,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,368828,VALLEY MEDICAL CENTER,3801 SOUTH NATIONAL AVENUE,POCATELLO,FL,2052,NV - Las Vegas,77,22502.29,6358.98,4049.68
307,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,344910,DELNOR COMMUNITY HOSPITAL,7950 W JEFFERSON BLVD,READING,FL,36798,LA - Monroe,34,23050.37,7671.56,5523.9
308,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,255424,ST MARKS HOSPITAL,1105 KALISTE SALOOM ROAD,PORT HURON,IL,76331,KY - Paducah,26,55642.99,7748.23,6185.98
309,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,190610,LEE MEMORIAL HOSPITAL,2000 WEST BETHANY HOME ROAD,MARYVILLE,NE,37753,MN - Duluth,15,32075.82,7600.48,6608.56
310,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,255629,WILLIAMSON MEDICAL CENTER,502 HIGHLAND BLVD,MORRISTOWN,NC,6278,PA - Philadelphia,75,14664.0,5655.74,5500.88
311,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,551081,EXETER HOSPITAL INC,424 SAVANNAH RD,JUPITER,MA,95500,MO - Joplin,30,19762.71,7251.35,5515.18
312,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,165560,HOLMES REGIONAL MEDICAL CENTER,530 NE GLEN OAK AVE,TROY,MS,56369,NJ - Camden,19,48039.24,6537.84,5561.14
313,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,15905,SAINT JOSEPH MEDICAL CENTER,1124 WEST 21ST STREET,MAYFIELD HEIGHT,TN,55918,KY - Louisville,47,21258.36,7083.4,5521.15
314,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,398814,RICHMOND UNIVERSITY MEDICAL CENTER,2809 DENNY AV,HAMPTON,CT,45794,IA - Davenport,58,25243.16,6240.78,4757.0
315,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,285648,HEART HOSPITAL OF LAFAYETTE,1000 SOUTH BECKHAM STREET,DURANGO,GA,91281,TN - Nashville,37,71701.3,5706.76,5755.03
316,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,207839,MERCY REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,NEW YORK,NJ,5172,NY - Binghamton,43,20626.35,6474.35,6073.54
317,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,111279,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,55 FOGG ROAD,WESTON,CA,80370,NJ - Camden,15,26780.8,6421.51,4520.99
318,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,582626,INOVA FAIR OAKS HOSPITAL,1505 W SHERMAN AVE,GREENSBORO,SC,21855,NE - Lincoln,50,15950.29,5201.42,3955.57
319,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,302311,"LOUISIANA MEDICAL CENTER AND HEART HOSPITAL, LLC",1303 E HERNDON AVE,STATEN ISLAND,IN,99015,TX - Wichita Falls,34,16165.93,6796.59,4374.06
320,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,303049,MERCY MEDICAL CENTER-CLINTON,275 SANDWICH STREET,OXNARD,MO,1773,KY - Louisville,26,23287.99,7305.9,4310.41
321,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,365396,CITIZENS MEDICAL CENTER,1 MEDICAL CENTER BOULEVARD,EPHRATA,GA,77259,MI - Royal Oak,26,49105.41,5751.01,4079.64
322,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,246314,SCRIPPS MERCY HOSPITAL,PO BOX 689,EASTON,WV,40294,IL - Springfield,14,16788.78,6337.21,4070.18
323,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,172341,ST MARY'S MEDICAL CENTER,1201 7TH STREET SE,FALLS CHURCH,NH,8894,CT - New Haven,56,18516.73,6228.48,5668.91
324,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,287668,SOUTH NASSAU COMMUNITIES HOSPITAL,401 NORTH EWING STREET,CAPE GIRARDEAU,MI,25056,CA - Los Angeles,12,54324.75,9413.64,5576.28
325,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,215281,CHRISTUS HOSPITAL,100 GRAND STREET,CHICAGO,FL,84934,CA - Orange County,20,19538.16,5915.35,5143.02
326,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,237294,"MEDICAL CENTER OF AURORA, THE",710 FM 1960 WEST,GLENDALE,TX,55787,AL - Birmingham,22,58378.34,10440.26,8279.45
327,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,416848,SOUTHCREST HOSPITAL,2600 SIXTH STREET SW,SACRAMENTO,CA,58193,IL - Springfield,35,13960.18,7326.43,5323.07
328,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,404587,COMMUNITY MEDICAL CENTER,1001 BELLEFONTAINE AVENUE,PEORIA,MI,99432,LA - Monroe,16,40951.2,6682.96,5756.47
329,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,377186,FLOWERS HOSPITAL,67 & 100 TER HEUN DRIVE,SAFETY HARBOR,TX,90424,TN - Knoxville,19,50712.78,6745.54,4653.59
330,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,503336,NEA BAPTIST MEMORIAL HOSPITAL,222 S HERLONG AVE,CHICAGO,CA,20244,CA - Los Angeles,33,54964.19,7397.31,5280.44
331,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,57516,"SOUTH MIAMI HOSPITAL, INC",6019 WALNUT GROVE ROAD,NORRISTOWN,WI,32964,TX - San Antonio,28,29820.34,6690.48,6573.45
332,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,197977,WYOMING MEDICAL CENTER,4321 CAROTHERS PARKWAY,FULLERTON,OH,41074,NJ - Camden,69,30270.71,6477.98,5360.75
333,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,216016,EL CAMINO HOSPITAL,4888 NORTH STONE AVENUE,CONWAY,TX,81091,MI - Lansing,28,26574.31,6998.06,5710.78
334,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,164298,BRONSON BATTLE CREEK HOSPITAL,25500 MEDICAL CENTER DRIVE,MARYVILLE,NY,11209,CT - New Haven,25,31478.78,5933.65,4920.44
335,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,181361,FLORIDA HOSPITAL WATERMAN,222 S HERLONG AVE,ARLINGTON HEIGH,CA,22027,TX - San Antonio,16,17165.57,5241.64,4078.96
336,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,471035,SIERRA MEDICAL CENTER,1701 NORTH GEORGE MASON DRIVE,KINSTON,KY,42046,NY - Syracuse,32,29487.37,6917.02,5788.43
337,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,333962,PROVENA COVENANT MEDICAL CENTER- URBANA,6500 EXCELSIOR BLVD,CINCINNATI,CO,79564,MS - Oxford,35,62971.04,7184.04,5013.76
338,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,188593,UNIVERSITY HOSPITAL,2735 SILVER CREEK ROAD,LAS VEGAS,OH,5522,CA - Los Angeles,89,32779.81,10084.17,8983.86
339,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,72487,CONROE REGIONAL MEDICAL CENTER,"2501 NORTH PATTERSON STREET, PO BOX 1727",NEW HYDE PARK,LA,4517,LA - Lafayette,13,11272.46,6631.34,4700.11
340,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,472456,MAIMONIDES MEDICAL CENTER,4311 EAST LOHMAN AVENUE,PHOENIX,PA,16620,AZ - Phoenix,40,9360.32,6058.68,5228.22
341,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,183126,CITRUS MEMORIAL HOSPITAL,1111 EAST MCDOWELL ROAD,LA JOLLA,MS,89919,ME - Portland,30,27027.3,7139.34,6823.36
342,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,152455,EMORY UNIVERSITY HOSPITAL,750 MORPHY AVENUE,ELKHART,OH,51018,CA - San Diego,45,16798.89,5920.05,6610.42
343,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,119080,ST MARY MEDICAL CENTER,3990 JOHN R STREET,BARRINGTON,NC,58283,FL - Jacksonville,56,49984.36,5869.17,3659.07
344,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,439549,ST FRANCIS MEDICAL CENTER,2525 COURT DR,OKLAHOMA CITY,WI,34906,OH - Dayton,16,36625.57,5323.34,6032.12
345,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,195116,NORTH COLORADO MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,WORCESTER,AR,81862,NC - Greenville,14,47209.66,7469.18,5809.07
346,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,264173,ELMHURST MEMORIAL HOSPITAL,2801 ATLANTIC AVE,PLANO,IL,13928,FL - Orlando,13,33758.1,5763.34,5015.82
347,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,353688,MAYO CLINIC HEALTH SYSTEM - MANKATO,200 INDUSTRIAL BOULEVARD,PORTSMOUTH,IN,11760,SC - Charleston,30,21170.83,5685.54,4845.27
348,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,281413,GOOD SAMARITAN REGIONAL HLTH CENTER,200 EAST CHESTNUT STREET,WEST HILLS,NE,29609,IA - Davenport,22,41083.85,8319.95,5594.73
349,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,244781,CAROLINAS HOSPITAL SYSTEM,1199 PRINCE AVENUE,JACKSON,IL,98194,NY - White Plains,25,45297.22,8977.53,5775.49
350,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,254976,WEST FLORIDA HOSPITAL,1900 PINE,METAIRIE,NY,46172,MS - Meridian,21,56886.89,6889.25,4958.35
351,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,364990,CAPE FEAR VALLEY MEDICAL CENTER,1320 MERCY DRIVE NW,CANTON,WY,15479,AR - Little Rock,33,13515.53,6732.03,7460.1
352,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,29391,WEST JEFFERSON MEDICAL CENTER,915 E 1ST ST,GOSHEN,NY,27044,IA - Cedar Rapids,22,57881.31,5705.03,4918.24
353,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,296301,OSCEOLA REGIONAL MEDICAL CENTER,220 CAMPUS BLVD SUITE 210,ROCK HILL,MA,44504,TX - Austin,54,27955.58,6807.47,6959.88
354,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,183251,DECATUR GENERAL HOSPITAL,501 SUMMIT,CHATTANOOGA,WA,77860,MA - Springfield,30,62098.16,8896.96,5798.63
355,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,236548,RIVERVIEW HOSPITAL,1406 6TH AVE NORTH,WAUSAU,WA,12565,MI - Kalamazoo,21,23874.74,6107.95,4587.63
356,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,381401,REGIONAL WEST MEDICAL CENTER,12040 NE 128TH STREET,CAPE CORAL,IN,66098,IA - Mason City,37,16494.11,8105.4,6628.88
357,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,396190,SCOTT & WHITE MEMORIAL HOSPITAL,350 7TH ST N,MEMPHIS,CA,67097,AL - Birmingham,26,47398.26,7494.33,6066.2
358,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,128775,JENNIE EDMUNDSON HOSPITAL,1111 6TH AVE,MCHENRY,PA,88784,NJ - Ridgewood,31,23178.89,5211.34,4230.55
359,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,330407,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,1441 NORTH BECKLEY AVENUE,SYRACUSE,GA,51485,TX - Houston,33,18764.31,5911.81,5026.09
360,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,206194,BETHESDA MEMORIAL HOSPITAL,111 DALLAS STREET,LAKE CHARLES,IN,86767,AZ - Mesa,76,31580.78,6242.5,4140.08
361,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,317585,WESTERN ARIZONA REGIONAL MEDICAL CTR,16001 W NINE MILE RD,ELKHART,FL,97189,FL - Orlando,12,37405.28,5119.72,3775.82
362,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,312183,SUMMIT MEDICAL CENTER,417 THIRD AVENUE,NEPTUNE,PA,7528,NY - Manhattan,72,10474.09,6824.3,5674.92
363,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,206670,DUBOIS REGIONAL MEDICAL CENTER,"489 STATE ST, PO BOX 404",BATESVILLE,WV,61856,OH - Cleveland,12,24415.68,6502.53,7129.49
364,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,183734,ST ALPHONSUS REGIONAL MEDICAL CENTER,600 GRANT ST,OGDEN,MA,19337,CA - Sacramento,43,15723.56,5448.51,4837.47
365,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,204110,WINTER HAVEN HOSPITAL,449 W 23RD ST,BIRMINGHAM,IN,50504,AR - Little Rock,26,27215.91,6160.26,5596.52
366,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,196332,"NW ARKANSAS HOSPITALS, LLC",1026 A AVE NE,SACRAMENTO,NC,80995,PA - Pittsburgh,17,41480.06,5454.06,4245.97
367,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,273822,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,3237 S 16TH ST,HUNTSVILLE,NY,88954,MI - Grand Rapids,49,70672.1,9405.39,5900.9
368,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,179693,CROUSE HOSPITAL,4021 AVE B,SAINT LOUIS,WA,80191,CA - Orange County,53,38876.3,8870.84,6979.15
369,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,208140,HOSPITAL OF UNIV OF PENNSYLVANIA,1010 THREE SPRINGS BLVD,MERIDIAN,TN,74001,OR - Medford,17,18877.56,8362.95,6347.88
370,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,360850,MEDICAL CENTER OF CENTRAL GEORGIA,1700 S TAMIAMI TRL,MODESTO,OH,56020,GA - Atlanta,52,20392.58,5841.98,4593.77
371,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,43658,TRINITY ROCK ISLAND,2610 N WOODLAWN,THE VILLAGES,TX,68480,MS - Oxford,15,49288.53,9203.33,6220.9
372,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,116577,BETH ISRAEL DEACONESS MEDICAL CENTER,24451 HEALTH CENTER DRIVE,WAUSAU,PA,55089,LA - Houma,33,40935.91,6691.91,6477.23
