,index,product,category,sub_category,brand,sale_price,market_price,type,rating
388,867,Madrid - Dessert Spoons,Beauty & Hygiene,"Sauces, Spreads & Dips",Nourish You,210.86,121.05,Steel Storage Containers,
389,373,Regenerist - Advanced Anti-Ageing Revitalising Hydration Skin Cream Moisturizer SPF 15,Gourmet & World Food,"Disposables, Garbage Bag",Dabur Vatika,344.6,506.41,Organic Masalas & Spices,
390,699,Pure Neem Skin Purifying Face Wash,Beauty & Hygiene,Drinks & Beverages,Organic Tattva,529.62,284.1,Pastas & Spaghetti,
391,777,Hide & Seek Choco Rolls,Beauty & Hygiene,Cookware & Non Stick,Command,102.36,345.99,Chutney Powder,3.9
392,678,Bio Renew White Strawberry & Sweet Mint Conditioner,Fruits & Vegetables,Fresheners & Repellents,Double Horse,38.76,819.75,Imported Cleaners,
393,388,Red Hot Anti Germ Mouthwash,Beauty & Hygiene,Bins & Bathroom Ware,Kohinoor,40.59,27.44,Leaf & Dust Tea,4.0
394,805,Chicken Classic Salami,Baby Care,Oils & Vinegar,Richfeel,222.87,551.08,Chocolates,5.0
395,967,Original Soap,"Foodgrains, Oil & Masala",Masalas & Spices,Fresho Signature,201.52,392.84,Nursing Tools,
396,195,"Toothpaste - Gum Care, Expert Protection",Beauty & Hygiene,Herbs & Seasonings,bb Royal,424.05,603.66,Roasted Seeds & Nuts,
397,395,"Cheese - Feta Greek, Block",Snacks & Branded Foods,"Sauces, Spreads & Dips",DP,36.39,111.33,Chicken Sausages,
398,24,Organic Brown Sugar/Sakkare,Beauty & Hygiene,"Sauces, Spreads & Dips",Comfort,408.07,204.34,Muffins & Cup Cakes,
399,482,"Anti-Acne Face Cleanser - With Salyclic Acid, For Oily Skin",Beauty & Hygiene,Crockery & Cutlery,BB Home,152.18,2019.05,Flours & Pre-Mixes,
400,410,Dates Powder - Natural Sweetener,Snacks & Branded Foods,Hair Care,Batchelors,30.56,613.61,Ayurveda,3.3
401,15,Jeera Powder,Snacks & Branded Foods,Skin Care,Aroma Magic ,974.47,2334.44,Ayurveda,3.2
402,748,Ragi Flakes,"Foodgrains, Oil & Masala",Oral Care,Cello,416.14,279.73,Glassware,
403,932,Jupiter Water/Juice Glass Tumbler,"Foodgrains, Oil & Masala",Skin Care,Prozo Plus,69.82,570.07,Tawa & Sauce Pan,
404,687,Nikhaar Hair Removal Cream For All Skin Types,Fruits & Vegetables,All Purpose Cleaners,Jergens,302.18,1411.66,"Pen, Pencils",
405,749,Dhania - Dal,"Eggs, Meat & Fish",Hair Care,Typhoo,98.53,1595.62,Hair Removal,
406,660,"Bathroom Cleaner - Liquid, Hand Made",Snacks & Branded Foods,Cooking & Baking Needs,Fresho,253.78,466.18,"Healthy, Baked Snacks",
407,582,Tapioca,Gourmet & World Food,Drinks & Beverages,Pampers ,34.06,48.75,Muesli,4.2
408,125,Shot Body Spray - Royal Jade,Cleaning & Household,Skin Care,Aroma Magic ,238.84,422.53,Detergent Bars,
409,166,Heavy Starch - Lemon Fresh Scent,Beauty & Hygiene,Storage & Accessories,bb Royal,252.75,1518.48,"Toor, Channa & Moong Dal",4.1
410,389,"Plastic Insulated Jr Casserole For Roti/Chapati Gift Set - White, Regalia",Beauty & Hygiene,Fruit Juices & Drinks,Sln  ,86.75,1759.6,Kadai & Fry Pans,
411,87,Gulab Jamun - Gol M Gol,Beauty & Hygiene,Breakfast Cereals,BB Home,63.77,174.41,Tools & Accessories,3.6
412,526,Brioche,Beauty & Hygiene,Fragrances & Deos,Sri Sri Ayurveda ,165.78,369.56,Hand Wash & Sanitizers,3.3
413,40,Olive Oil - Classic,Beauty & Hygiene,Masalas & Spices,Loreal Paris,77.16,251.76,"Kitchen, Glass & Drain",4.1
414,865,Charminar Basmati Rice/Basmati Akki - Select,"Foodgrains, Oil & Masala",Men's Grooming,G.D ,286.7,3198.09,Ayurveda,
415,472,Lemon & Tea Tree Oil Soap,Beauty & Hygiene,Health & Medicine,Teamonk,475.49,359.45,Disinfectant Spray & Cleaners,
416,513,Brightening Serum,Cleaning & Household,Masalas & Spices,Nutty Yogi,580.92,289.8,Chicken Sausages,
417,291,"Steel Bowl/Vati/Katori - No. 4, Chutney",Gourmet & World Food,Fish & Seafood,Lacto Calamine,534.57,265.85,Pork & Ham,3.5
418,452,Ramen Noodle Soup - Kimchi,"Foodgrains, Oil & Masala",Frozen Veggies & Snacks,Sangam Sweets,42.03,472.69,Face Care,1.9
419,541,3-In-1 Conditioning Shampoo,Beauty & Hygiene,Dairy,Amul,105.1,80.3,Face Care,5.0
420,332,Nuts & Seeds Bar,"Foodgrains, Oil & Masala",Health & Medicine,Kantan,105.29,262.76,Shaving Care,
421,829,Masala - Punjabi Chhole,Gourmet & World Food,Fresh Fruits,Soulflower,546.33,338.35,Kids Cereal,
422,52,Mischief Avatar Deodorant & Body Spray Perfume For Men,"Foodgrains, Oil & Masala",Fish & Seafood,Tulips,20.89,323.31,Talcum Powder,
423,637,"Green Tea - Tulsi, Good Morning",Baby Care,"Pasta, Soup & Noodles",DrNatcure,100.02,726.68,Green Tea,
424,93,Frozen - Mixed Vegetables,"Eggs, Meat & Fish","Sauces, Spreads & Dips",Kaya Clinic,271.9,761.91,Chips & Corn Snacks,3.7
425,301,Professional Salon Series Platinum Silver Facial Kit,Snacks & Branded Foods,Cooking & Baking Needs,Saffola,182.15,200.99,Ayurveda,4.2
426,215,"Plastic Dustbin/Garbage Bin - Green With Black, Polka Dots, Bon Bon, 12081P-M-B",Snacks & Branded Foods,Drinks & Beverages,Aroma Magic ,114.44,360.5,Eau De Parfum,3.9
427,179,Masala - Kitchen,Fruits & Vegetables,Hair Care,Suvidha,14.61,57.96,Kitchen Tools & Other Accessories,4.1
428,70,Singhara Atta - Gluten Free,"Kitchen, Garden & Pets",Health & Medicine,Whiskas,120.75,369.73,Bathing Accessories,3.7
429,249,Cleanse Green Tea - Whole Leaf Loose Tea,Cleaning & Household,Baby Bath & Hygiene,Maple Joe,230.05,151.5,Boiled & Steam Rice,2.5
430,921,Body Massage Oil - Energising,Beauty & Hygiene,Feminine Hygiene,Vaadi,41.26,423.58,"Bakery Biscuits, Cookies",
431,395,Wipeout Germ Killing Soap,"Foodgrains, Oil & Masala","Sauces, Spreads & Dips",IRICH,256.93,404.27,Organic Dals & Pulses,4.0
432,282,Up Or Down Eau De Toilette Deodorant - For Man,"Eggs, Meat & Fish","Snacks, Dry Fruits, Nuts",Dimples,156.85,671.84,Chips & Corn Snacks,
433,80,Svachh Nakshtra Steel Inner Lid Pressure Cooker (20257),Beauty & Hygiene,Stationery,Happilo,304.37,3562.93,Other Dry Fruits,
434,98,Green Tea - Jasmine,Baby Care,Fish & Seafood,Colgate,534.28,272.72,Bathing Accessories,
435,853,Basmati Rice/Basmati Akki - Rozana Super 90,"Eggs, Meat & Fish",Snacks & Namkeen,bb Royal,281.58,425.23,Steel Storage Containers,
436,181,Amla Chatpata Dry Fruit,Beauty & Hygiene,Steel Utensils,Dabur,177.83,138.5,Bathing Bars & Soaps,3.7
437,715,Organic Idly Podi - Ginger,Beauty & Hygiene,All Purpose Cleaners,Sapphire,161.7,55.09,Ayurveda,
438,399,Jaggery/Bella Powder - Pesticide Free,Cleaning & Household,Fruit Juices & Drinks,Brylcreem,122.19,31.29,Steel Lunch Boxes,4.0
439,568,Glass Mixing Bowl With Lid - Polo,Gourmet & World Food,Hair Care,Fresho Signature,473.14,102.96,Ayurveda,
440,502,Acne & Oil Control Face Wash,Fruits & Vegetables,Skin Care,Asian,109.03,274.4,Pressure Cookers,
441,824,Classic Sandalwood & Tulsi Hand Wash,Beauty & Hygiene,Drinks & Beverages,Octus,109.9,248.52,Blended Masalas,
442,173,Steel Lunch/Tiffin Box Set With Bag - Tiffany,Cleaning & Household,"Sausages, Bacon & Salami",Sprig Tea,22.38,60.92,Beans & Pulses,3.7
443,170,Sugar Free Petit Beurre - The Taste of France,"Foodgrains, Oil & Masala",Indian Mithai,Command,80.88,104.12,Oats & Porridge,3.9
444,212,Red Curry,Cleaning & Household,Kitchen Accessories,Lakme,117.59,3050.78,Glassware,
445,950,Baby Powder,"Kitchen, Garden & Pets","Snacks, Dry Fruits, Nuts",GoodDiet,305.93,212.36,Ayurveda,
446,951,"Face Mask 3-Layer Surgical - Disposable, Anti-Dust & Anti-Pollution, With Earloop",Snacks & Branded Foods,Fragrances & Deos,Dettol,69.2,74.18,"Flavoured, Soya Milk",4.3
447,789,"Shot Body Spray - Gold, Passion",Beauty & Hygiene,Fresh Vegetables,Daawat ,272.91,631.75,Shampoo & Conditioner,
448,868,"Organic, Fennel /Saunf/Sompu Powder",Beverages,Diapers & Wipes,Craftel,393.71,314.21,Chips & Corn Snacks,3.7
449,437,"Storewell Airtight Plastic Container - Transparent, With Purple Lid","Eggs, Meat & Fish",Tea,ACT II,49.95,85.08,Baby Food,3.3
450,226,M1 Perfume Spray - For Men,Fruits & Vegetables,Masalas & Spices,Yardley London,389.14,2267.99,"Toor, Channa & Moong Dal",
451,73,So Soft 2 Ply Face Tissue Box,Beverages,"Noodle, Pasta, Vermicelli",Paper Boat,64.03,442.49,Hair Removal,
452,988,Ultra Protect Spray,Beauty & Hygiene,Skin Care,Remia,233.96,90.91,Air Freshener,
453,954,Flavoured Cream Wafer Roll - Strawberry,"Foodgrains, Oil & Masala",Crockery & Cutlery,Iveo ,191.79,553.82,Baby Wipes,
454,757,Nylon Rope,Snacks & Branded Foods,"Sausages, Bacon & Salami",Bronson Professional,432.21,523.02,Exotic Sugar & Salt,
455,710,Kool - Badam,Beverages,Skin Care,Dettol,224.82,517.09,Bathing Bars & Soaps,4.0
456,176,Sweet Corn Kernels - Chipotle,"Foodgrains, Oil & Masala",Chocolates & Candies,Gala,25.51,433.86,Ayurveda,
457,419,"Bathroom Cleaner - Liquid, Hand Made",Beauty & Hygiene,Chocolates & Candies,Colgate,281.84,310.48,Exam Pads & Pencil Box,
458,499,Sunspray Sunscreen SPF 30,"Foodgrains, Oil & Masala",Storage & Accessories,Aaha Oho,355.57,336.4,"Marshmallow, Candy, Jelly",3.0
459,971,Syrup,Gourmet & World Food,Men's Grooming,Schwarzkopf Professional,652.2,368.7,Baby Wipes,
460,811,Mix - Rava Idli,"Foodgrains, Oil & Masala",Health & Medicine,Dabur,28.16,339.28,Electronic Accessories,
461,549,Non Alcoholic Beverage - Mango Chilli Mojito Mixer,"Bakery, Cakes & Dairy","Snacks, Dry Fruits, Nuts",IN2,23.61,32.08,Toothpaste,3.9
462,717,"Kitchen Cleaning/Dusting Microfibre Cloth - Grey, G130060GR",Beauty & Hygiene,"Pasta, Soup & Noodles",BIOTIQUE,302.9,625.12,Containers Sets,
463,750,Organic - Triphala Powder,"Kitchen, Garden & Pets","Atta, Flours & Sooji",Diabetics Dezire,85.04,109.13,"Mops, Wipers",
464,799,Salted Pumpkin,Beauty & Hygiene,Bath & Hand Wash,Sunfeast,259.75,389.68,Water & Fridge Bottles,
465,536,Shai Mix,"Kitchen, Garden & Pets",Crockery & Cutlery,Organic Tattva,70.42,278.74,Tawa & Sauce Pan,4.0
466,220,Bite & Sip Flask And Lunch Box/Tiffin Box - Green Colour,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",BB Home,35.83,247.85,Pork & Ham,4.4
467,447,Hand Wash - Green Apple,Beverages,Health & Medicine,Fresho,123.54,398.03,Sugar & Jaggery,
468,790,Intimate Lightening Serum,Fruits & Vegetables,Men's Grooming,Urban Platter,170.99,709.48,"Pure, Pomace Olive Oil",
469,905,7 O Click - Permasharp Stainless Blade,Gourmet & World Food,Oral Care,All Out,309.13,561.75,Mosquito Repellent,3.9
470,547,Pasta - 37B Penne Rigate,Gourmet & World Food,Cookware & Non Stick,ORGANIC INDIA,824.42,722.1,Ayurveda,
471,464,Namkeen - Madras Mixture,Fruits & Vegetables,Organic Staples,Paper Boat,26.45,169.04,"Curry Paste, Coconut Milk",3.1
472,868,Chocolate Biscuits - Cream 4 Fun,Gourmet & World Food,Crockery & Cutlery,Cafe Junyali,355.73,1055.32,Garbage Bags,
473,957,Thyme & Rosemary Hair Tonic - Scalp-cleansing Treatment,Fruits & Vegetables,Feminine Hygiene,Nike,74.61,1296.94,Basmati Rice,
474,794,Wonderz Milk Fruit N Milk - Mango,Beauty & Hygiene,"Salt, Sugar & Jaggery",Nutriplate,196.05,199.18,"Cups, Mugs & Tumblers",3.8
475,771,100% Green Tea,"Foodgrains, Oil & Masala","Spreads, Sauces, Ketchup",Urban Platter,189.23,159.13,"Organic Rice, Other Rice",4.4
476,980,Whiteglow Skin Whitening & Brightening Gel Creme PA+++ - SPF 25,Gourmet & World Food,Health & Medicine,PRISTINE,402.75,606.83,Leaf & Dust Tea,
477,839,Creme Soft Soap - For Hands & Body,Gourmet & World Food,Cooking & Baking Needs,Prestige,138.69,260.6,Ayurveda,
478,409,Sunspray Sunscreen SPF 30,Beauty & Hygiene,Health & Medicine,bb Combo,119.22,215.96,Men's Deodorants,4.2
479,434,Nuts & Seeds Bar,Gourmet & World Food,Health & Medicine,bb Royal,250.66,691.77,Aromatherapy,
480,523,Syrup - Peach,Cleaning & Household,Cooking & Baking Needs,Real,167.8,598.15,"Healthy, Baked Snacks",
481,97,Mischief Avatar Deodorant & Body Spray Perfume For Men,Beverages,"Snacks, Dry Fruits, Nuts",Reliance,172.76,283.74,"Baking, Cake Decorations",2.5
482,214,Sorghum Rava/ Semolina,"Eggs, Meat & Fish",Health & Medicine,Fabelle,49.23,75.34,Face Care,3.5
483,610,Herbal Vedaprash Immunity Booster,"Bakery, Cakes & Dairy",Bath & Hand Wash,Nutrinorm,20.02,316.38,Shampoo & Conditioner,
484,663,Stevia Spoonable - Powder,Beverages,Fresh Vegetables,Townbus,280.67,274.01,Chilli & Soya Sauce,
485,45,Nuts & Seeds Bar,Beauty & Hygiene,All Purpose Cleaners,PureFoods,108.06,125.7,Cup Noodles,4.4
486,59,Milk Boiler - Aluminium,Beauty & Hygiene,Oils & Vinegar,Makino,124.68,201.8,"Laundry, Storage Baskets",4.4
487,972,"Menstrual Cup - Wings, Pratham",Beauty & Hygiene,Health & Medicine,Cello,679.02,579.26,Organic Vegetables,
488,931,Pumpkin Oil - Cold Pressed,Beverages,Skin Care,Hm International,74.44,413.46,Face Care,
489,211,Mahabhringraj Tel - Hairfall Reduction & Dandruff Control,Beauty & Hygiene,All Purpose Cleaners,Samvuddhi & Co,90.2,408.07,Imported Soups,5.0
490,491,Dark Fantasy - Choco Fills Biscuits - Cookies,Fruits & Vegetables,Masalas & Spices,Kaiv,238.48,586.57,Baby Food,
491,721,Fruit Power Juice- Mixed Berries,Cleaning & Household,Fresh Fruits,Epigamia ,188.88,174.85,Disinfectant Spray & Cleaners,
492,751,Regenerist - Advanced Anti-Ageing Revitalising Hydration Skin Cream Moisturizer SPF 15,Gourmet & World Food,Biscuits & Cookies,Barilla,38.03,601.2,Glassware,
493,107,"Sanitary Pads - XL Plus Wings, Ultra","Foodgrains, Oil & Masala",Diapers & Wipes,Mastercook,237.21,1224.68,Buckets & Mugs,
494,635,Spiced Tea - Blend Of 7 Refreshing Spices,Baby Care,Men's Grooming,Jiva Ayurveda,263.97,602.6,Roasted Seeds & Nuts,
495,698,Sheer Perfume For Women - EDP,Cleaning & Household,Baby Food & Formula,Top Ramen ,341.62,102.54,Kitchen Rolls,
496,942,Active Salt Toothpaste Saver Pack 300g + Sensitive Soft Bristles Toothbrush 4pcs,"Foodgrains, Oil & Masala",Health & Medicine,La Espanola,103.88,151.56,Face Care,4.0
497,702,Mustard/Sasive/Rai - Big,Gourmet & World Food,"Sausages, Bacon & Salami",Fresho Signature,529.87,563.01,Glassware,
498,302,W3 Perfume Spray - For Women,"Foodgrains, Oil & Masala",Masalas & Spices,Fresho,233.11,519.19,Face Care,
499,6,Chocolate Flavoured Lubes,Beauty & Hygiene,Pickles & Chutney,Nike,82.77,524.11,Organic Masalas & Spices,4.0
500,765,Masala - Birayani Pulao,Beauty & Hygiene,Cooking & Baking Needs,Hawkins,615.49,434.9,Kadai & Fry Pans,
501,615,Quick Chai Masala,Cleaning & Household,"Mops, Brushes & Scrubs",bb Combo,79.52,100.91,Ayurveda,3.3
502,864,Fields Of Gold Organic Foxtail Millet,Baby Care,All Purpose Cleaners,Bechef,80.04,348.43,Lighters,
503,181,"Energy Bars - Nutty, 4+ Years, 100% Natural & Healthy",Beauty & Hygiene,All Purpose Cleaners,Happy Jars,87.15,80.93,Containers Sets,3.9
504,255,"Super Moist Cake Mix - Yellow, Imported",Beauty & Hygiene,Crockery & Cutlery,Laopala Diva,208.31,383.74,Frozen Non-Veg Snacks,3.2
505,661,Scrubbing Broom Brush - Outdoor,Snacks & Branded Foods,Storage & Accessories,Hair4U,154.7,86.86,Other Pooja Needs,
506,414,Pure Aloe Vera Gel,Gourmet & World Food,Biscuits & Cookies,GoodDiet,236.38,2216.57,Diapers,
507,920,Cube Storage Glass Jar,Beverages,Bins & Bathroom Ware,Health 1st,383.75,315.33,Imported Cleaners,
508,664,Small Jars Set With Printed Lids,Gourmet & World Food,Fruit Juices & Drinks,Ratan,217.19,684.0,Bathing Accessories,
509,431,Bonacure Conditioner - Repair Rescue,Beauty & Hygiene,Skin Care,All Time,40.24,457.52,Aromatherapy,4.6
510,426,Premium Raw Organic Authentic Flaxseeds,Gourmet & World Food,"Spreads, Sauces, Ketchup",Colgate,555.05,155.52,Glassware,
511,937,Kool - Badam,Beauty & Hygiene,Bins & Bathroom Ware,Brylcreem,272.8,1114.99,"Hummus, Cheese, Salsa Dip",1.2
512,217,School/Stationery Kit,Gourmet & World Food,Crockery & Cutlery,Dettol,98.08,483.94,"Hummus, Cheese, Salsa Dip",
513,964,Masala - Birayani Pulao,Gourmet & World Food,Drinks & Beverages,HappyChef,230.16,414.87,Hair & Scalp Treatment,
514,747,Imperial Desert Set - Aqua Leaves,Beauty & Hygiene,Fresh Vegetables,Cornitos,90.41,65.81,Kitchen Tools & Other Accessories,
515,311,Hair Serum - Anti-Dandruff,"Foodgrains, Oil & Masala",Ready To Cook & Eat,TGL Co.,115.31,152.23,Breakfast & Snack Mixes,2.8
516,743,Flavoured Cream Wafer Roll - Strawberry,Gourmet & World Food,"Sauces, Spreads & Dips",Britannia,151.32,653.33,Roasted Seeds & Nuts,4.4
517,311,"Face Mask - Pro Tech 95, 6 layered, Medium, MK18003",Snacks & Branded Foods,Skin Care,Fresho,415.59,349.14,Ayurveda,
518,916,Cookies - Atta Desi Ghee,Beauty & Hygiene,Health & Medicine,Dexolac,204.97,3456.07,Tampons & Menstrual Cups,
519,312,Pure Aloe Vera Gel,Beverages,All Purpose Cleaners,Craftel,109.49,537.89,Supplements & Proteins,
520,692,Svachh Nakshtra Steel Inner Lid Pressure Cooker (20257),Beauty & Hygiene,Cooking & Baking Needs,Meghdoot,300.29,863.19,Toothpaste,
521,486,Nizami Hyderabadi Cuisine,Beauty & Hygiene,Crockery & Cutlery,Axe,1388.21,251.75,Whole Spices,
522,323,"Stainless Steel  Induction Compatible Pressure Cooker - Silver, HSS10",Beauty & Hygiene,Stationery,Phalada Pure & Sure,48.7,260.45,Hair & Scalp Treatment,
523,317,Zucchini - Green,Beauty & Hygiene,Health & Medicine,GoodDiet,1679.5,1713.55,Blended Masalas,
524,787,Body Massage Oil - Energising,Fruits & Vegetables,Oral Care,Ritu,218.59,574.92,"Banana, Sapota & Papaya",
525,902,100% Green Tea,Snacks & Branded Foods,"Sauces, Spreads & Dips",Nutty Yogi,47.27,172.95,Oats & Porridge,3.9
526,32,"Active Salt Toothpaste - Saver Pack 300 g + Mouthwash - Plax, Active Salt 250 ml","Foodgrains, Oil & Masala",Oral Care,Cello,363.81,394.91,Fresh Sweets,
527,189,Sesame Chikki,Beverages,All Purpose Cleaners,Orika,93.89,431.68,Bathing Bars & Soaps,
528,545,"Klick Lead - 10HB, 10 Leads",Baby Care,Pet Food & Accessories,Khadi Natural,255.37,131.25,Aromatherapy,
529,994,Chicken Nuggets,Fruits & Vegetables,Health & Medicine,DP,238.9,562.35,Cut & Peeled Veggies,
530,847,Shikanji & Chaat Savoury Taste Makers,Gourmet & World Food,Dry Fruits,Meghdoot,54.32,394.29,Frozen Non-Veg Snacks,
531,243,Royce Premium High Quality Pedal Plastic Dustbin / Garbage Bin - Blue,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Vauva,58.18,644.26,Toothpaste,
532,281,Glass Amaze Air Tight Jar - Pink,Beauty & Hygiene,Bath & Hand Wash,RiteBite Max Protein,177.03,1510.97,Chips & Corn Snacks,
533,782,"Stainless Steel Pressure Cooker - Steeltuff, Induction Base, Silver","Kitchen, Garden & Pets",Drinks & Beverages,MTR,1084.97,722.31,Plates & Bowls,
534,712,Bathing Soap - Sandal & Turmeric,Snacks & Branded Foods,Masalas & Spices,Cello,33.77,459.44,Blended Masalas,1.0
535,533,Perfume - Youth Dew EDP Spray,"Bakery, Cakes & Dairy",Snacks & Namkeen,HAZEL,114.07,259.27,Cereal & Granola Bars,4.5
536,599,Truffel - Caramel,Beauty & Hygiene,Hair Care,Steelo,137.64,178.79,Organic Baby Food,3.8
537,942,Herbal Peptide + Hyaluronic 4% Firming Serum - Complete Age Control Concentrate,Snacks & Branded Foods,Diapers & Wipes,Abbies,131.79,1765.33,Organic Baby Food,3.9
538,694,Milly Magic Chocolate Balls - Gluten Free,Beauty & Hygiene,Hair Care,B Natural,154.9,669.78,Blended Masalas,
539,782,Frozen - Mixed Vegetables,"Bakery, Cakes & Dairy",Snacks & Namkeen,Prestige,63.04,319.42,Chikki & Gajjak,
540,770,Cleaner - Jewelery,Gourmet & World Food,Storage & Accessories,Aachi,134.28,495.9,Diapers,
541,987,Makhana - Himalayan Salt & Pepper,Beverages,Skin Care,Whiskas,31.47,204.1,Indian & Exotic Herbs,4.0
542,744,"Silver Needles Tulsi White Tea Bags - Rich In Antioxidants, Pure Tea Buds",Beauty & Hygiene,Cooking & Baking Needs,bb Royal,600.39,233.46,"Chocolate, Peanut Spread",
543,897,Pain Relief - Oil,Beauty & Hygiene,Hair Care,Miaow Miaow,56.67,488.23,Chutney Powder,
544,354,Sweet Corn Kernels - Chipotle,Baby Care,Rice & Rice Products,BIOTIQUE,161.54,287.45,Shower Gel & Body Wash,
545,896,Lemon - Organically Grown,Snacks & Branded Foods,Hair Care,Schar,37.18,43.33,"Cut Fruit, Tender Coconut",3.6
546,314,"Super Tight Plastic Container - Printed, Assorted Colour","Kitchen, Garden & Pets",Rice & Rice Products,Axe,496.41,493.44,Pastas & Spaghetti,
547,204,"Shot Body Spray - Absolute Series, Craze",Baby Care,"Spreads, Sauces, Ketchup",Sapphire,128.35,251.94,Ghee & Vanaspati,
548,405,Lemongrass Anti-Pigmentation Massage Cream,Beauty & Hygiene,Breakfast Cereals,Fresho Signature,267.54,416.06,"Strainer, Ladle, Spatula",
549,846,"Water Flask - Insulated Thermosteel, Flip Lid , Silver",Cleaning & Household,Bath & Hand Wash,DP,40.25,319.72,Blended Masalas,
550,608,"Table Ring - Trivet Round, Dia-13 cm",Cleaning & Household,"Snacks, Dry Fruits, Nuts",Aaha Oho,192.02,238.26,Mosquito Repellent,
551,969,Classic Sandalwood & Tulsi Hand Wash,"Kitchen, Garden & Pets",Skin Care,Eastern,168.77,2951.4,Toothbrush,
552,645,"Cerelac Baby Cereal with Milk - Wheat Apple, From 6-12 Months, Rich in Iron","Kitchen, Garden & Pets",Steel Utensils,Fresho,226.68,271.55,Ayurveda,
553,324,Choco Deck - Mini Delights,Beauty & Hygiene,"Pasta, Soup & Noodles",StBotanica,66.49,288.45,"Tinned, Packed Sweets",
554,217,Eau De Toilette - Homme Green,Fruits & Vegetables,"Sauces, Spreads & Dips",Madhur,63.91,322.54,Honey & Maple Syrup,4.2
555,689,Japanese Cooking Rice-Wine,Gourmet & World Food,Breakfast Cereals,Kamasutra,277.03,692.22,Shower Gel & Body Wash,
556,753,New Dry Diapers - Medium,"Kitchen, Garden & Pets",Skin Care,Hm International,280.0,798.9,"Hummus, Cheese, Salsa Dip",
557,855,"Stainless Steel  Induction Compatible Pressure Cooker - Silver, HSS10",Beauty & Hygiene,Organic Staples,Roxx,130.67,363.43,Breakfast & Snack Mixes,4.0
558,904,Brazil - Single Origin Dark Chocolate,Snacks & Branded Foods,Masalas & Spices,Green Leaf,1118.49,382.54,Coffee & Pre-Mix,
559,202,Skin Cream,Beauty & Hygiene,Feminine Hygiene,Kaya Clinic,77.35,418.86,"Cups, Mugs & Tumblers",
560,252,3-In-1 Conditioning Shampoo,Fruits & Vegetables,Fresheners & Repellents,Cafe Junyali,184.68,722.18,Blended Masalas,
561,434,Bonacure Conditioner - Repair Rescue,Baby Care,Masalas & Spices,Fit & Flex,152.82,297.48,Eye Care,4.1
562,159,Mousepad With Gel & Wrist Support,Beauty & Hygiene,Diapers & Wipes,Tata Sampann,239.76,47.11,Glassware,1.0
563,707,"Coffee Roasters - Dark Vienna Roast, French Press","Kitchen, Garden & Pets",Fish & Seafood,BB Home,51.74,177.95,Juices,
564,419,Breeze - Razor Blades,Beauty & Hygiene,Chocolates & Biscuits,Huggies,73.93,134.41,Organic Vegetables,4.3
565,410,Gluten-Free Moong Dal Cheela/Dosa Mix,"Foodgrains, Oil & Masala",Dals & Pulses,Sakurafresh,70.18,158.6,Eau De Parfum,3.9
566,803,Cheese - Mozzarella & Cheddar,Cleaning & Household,Masalas & Spices,Teamonk,47.2,521.21,"Curry Paste, Coconut Milk",
567,587,Agar Agar Vegetarian Gelatin,Gourmet & World Food,Oral Care,RiteBite Max Protein,136.28,391.6,Steel Storage Containers,3.7
568,202,2X French Perfume Fabric Conditioner,Cleaning & Household,Crockery & Cutlery,Hugo Reitzel ,197.34,363.08,Fresh Sweets,5.0
569,344,Bio Renew White Strawberry & Sweet Mint Conditioner,Beauty & Hygiene,Pooja Needs,Fresho,158.27,2267.72,Herbs & Seasoning,
570,782,Pickle - Chicken,Gourmet & World Food,Men's Grooming,Earthon,28.89,151.0,International Cheese,4.2
571,911,"Tropical Fruit Pudding - Lychee, Mango, Strawberry Flavoured",Beverages,Masalas & Spices,Fresho Signature,53.78,2277.42,Cream Biscuits & Wafers,
572,415,Pickle - Prawn,Beauty & Hygiene,Skin Care,GoodDiet,351.89,136.67,Chocolates,
573,878,Premium International Healthy Nutmix - Value Pack,Gourmet & World Food,Crockery & Cutlery,FruitTreat,215.91,182.98,Blended Masalas,
574,804,Organic Kala Chana,Beauty & Hygiene,Men's Grooming,Klassic,306.87,296.4,Organic Vegetables,
575,992,Papaya & Apricot Anti Tan Scrub,"Kitchen, Garden & Pets",Fruit Juices & Drinks,Fresho,195.41,3302.74,Kadai & Fry Pans,
576,125,Organic Idly - Oats,Cleaning & Household,Skin Care,Oleiva Gold,42.33,404.45,Organic Baby Food,4.5
577,873,Vitamin D3 Tablets - 5000 IU D3,Cleaning & Household,Health & Medicine,Himalaya,603.92,530.8,Thai & Asian Sauces,
578,854,Oxygen Moisture Shampoo,Gourmet & World Food,Fragrances & Deos,Aaha Oho,954.34,666.75,Hair & Scalp Treatment,
579,779,Sapota - Organically Grown,Fruits & Vegetables,Organic Staples,Blue Tokai ,19.8,279.95,Bathing Bars & Soaps,4.0
580,688,Masterchefs Germ Protection Liquid Handwash Refill,Beverages,Cookware & Non Stick,Habanero,58.61,327.04,"Pure, Pomace Olive Oil",4.2
581,945,Instant Noodles - Soy & Vinegar,Snacks & Branded Foods,Snacks & Namkeen,Jaguar,1393.39,1012.34,Face Care,
582,38,Power - Fresh Breath Fluoride Toothpaste 100 g + Sensitive Toothpaste 80 g,"Foodgrains, Oil & Masala",Cookware & Non Stick,Cambay Tiger,137.77,306.0,Roasted Seeds & Nuts,
